Year,Team,player_id,Name,Date,Opponent,Result,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
2019,롯데,10453,장시환,08-11,@NC,L 1:9,1,4.2,8,4,7.65,26,19,9,2,1,2,3,0,0,4,102,1.73,0.307,0.382,0.826,5.25,0.60,-4.77,-0.266,23,L,7일
2019,롯데,10453,장시환,08-17,@두산,L 2:9,1,2.0,7,5,5.80,15,14,7,2,0,0,1,0,0,0,46,1.78,0.314,0.387,0.839,5.61,0.96,-5.08,-0.302,17,L,6일
2019,롯데,10453,장시환,08-23,@KT,D 3:3,1,6.0,0,0,0.00,25,22,4,0,0,0,3,0,0,6,96,1.74,0.307,0.381,0.818,5.28,1.30,2.68,0.300,67,,6일
2019,롯데,10453,장시환,08-29,@키움,L 0:4,1,5.2,2,1,2.00,24,22,5,0,0,0,2,0,0,7,103,1.71,0.303,0.377,0.804,5.08,0.91,0.27,-0.018,58,L,6일
2019,롯데,10453,장시환,09-06,@LG,L 2:5,1,4.1,5,4,3.80,21,19,6,2,0,1,2,0,0,6,80,1.72,0.303,0.377,0.810,5.21,0.76,-1.34,-0.145,37,L,7+일
2019,롯데,10453,장시환,09-12,SK,L 2:1,1,6.0,1,1,1.00,21,21,3,0,0,1,0,0,0,6,88,1.66,0.296,0.368,0.794,5.02,0.93,2.12,0.217,68,,6일
2019,롯데,10453,장시환,09-20,KT,L 7:0,1,5.0,2,2,2.00,20,18,4,1,0,1,2,0,0,7,92,1.64,0.294,0.366,0.793,4.96,0.77,0.60,0.003,56,L,7+일
2019,롯데,10453,장시환,10-01,키움,L 3:1,1,2.0,1,1,1.00,8,7,2,1,0,0,1,0,0,2,29,1.64,0.293,0.366,0.793,4.95,0.99,0.04,-0.004,49,,7+일
2019,롯데,10825,김원중,03-24,키움,W 2:6,1,5.1,2,2,1.50,21,20,4,2,0,0,1,0,0,6,98,0.94,0.200,0.238,0.538,3.38,1.00,1.18,0.091,57,,7+일
2019,롯데,10825,김원중,03-30,@LG,W 7:1,1,6.0,0,0,0.00,22,20,2,0,0,0,1,0,1,7,87,0.71,0.150,0.209,0.409,1.59,0.68,3.12,0.208,74,W,6일
2019,롯데,10825,김원중,04-05,한화,W 2:5,1,6.1,2,2,2.00,28,27,9,2,0,1,0,0,1,5,108,0.96,0.224,0.268,0.596,2.04,1.28,0.96,0.069,52,W,6일
2019,롯데,10825,김원중,04-11,두산,L 5:1,1,6.0,2,2,2.00,26,24,7,0,0,0,2,0,0,4,110,1.10,0.242,0.289,0.608,2.28,0.85,1.12,0.041,52,L,6일
2019,롯데,10825,김원중,04-18,KIA,W 9:10,1,7.0,1,1,1.00,27,25,4,0,0,0,2,0,0,5,105,1.04,0.224,0.274,0.558,2.05,1.12,1.64,0.261,68,,7일
2019,롯데,10825,김원중,04-28,@두산,L 2:9,1,3.0,7,7,7.00,20,16,6,1,0,3,4,0,0,5,81,1.25,0.242,0.306,0.677,3.74,0.52,-5.44,-0.351,20,L,7+일
2019,롯데,10825,김원중,05-04,SK,L 10:4,1,4.2,7,7,7.00,24,22,10,1,1,2,1,0,0,3,84,1.38,0.273,0.327,0.769,4.93,0.96,-4.50,-0.384,18,L,6일
2019,롯데,10825,김원중,05-10,@삼성,W 12:5,1,5.0,5,5,5.00,26,18,3,1,0,1,8,0,0,4,125,1.48,0.262,0.340,0.776,5.40,1.20,-2.40,-0.232,37,W,6일
2019,롯데,10825,김원중,05-16,LG,L 3:2,1,6.1,2,2,2.00,28,26,7,1,0,0,2,0,0,8,108,1.47,0.263,0.338,0.757,5.07,1.31,0.11,-0.022,57,L,6일
2019,롯데,10825,김원중,05-22,@KIA,L 5:6,1,5.0,3,3,3.00,23,19,5,0,0,1,4,0,0,3,84,1.50,0.263,0.343,0.762,5.10,0.97,-1.84,-0.139,44,,6일
2019,롯데,10825,김원중,05-28,@NC,W 9:4,1,6.1,3,2,2.30,27,24,4,1,0,0,3,0,0,7,99,1.46,0.253,0.335,0.733,4.87,0.90,1.11,0.013,59,W,6일
2019,롯데,10825,김원중,06-02,삼성,L 8:3,1,3.0,6,6,6.00,20,15,7,3,0,1,3,0,1,3,95,1.55,0.266,0.351,0.777,5.48,0.86,-4.44,-0.343,21,L,5일
2019,롯데,10825,김원중,06-08,@KT,L 2:6,1,5.1,4,2,4.00,28,26,12,1,0,0,1,0,0,2,87,1.62,0.284,0.361,0.794,5.32,1.22,-1.82,-0.240,33,L,6일
2019,롯데,10825,김원중,06-19,@한화,W 7:5,1,5.0,5,5,5.00,27,24,10,0,0,1,2,0,0,8,98,1.67,0.294,0.367,0.808,5.57,0.82,-3.40,-0.296,33,,7+일
2019,롯데,10825,김원중,06-27,KT,L 10:2,1,5.0,6,4,6.00,24,22,7,1,0,1,2,0,0,4,108,1.68,0.296,0.368,0.813,5.67,0.59,-3.84,-0.376,35,L,7+일
2019,롯데,10825,김원중,08-13,KT,W 5:6,0,3.0,0,0,0.00,12,12,2,0,0,0,0,0,0,2,45,1.64,0.291,0.361,0.796,5.47,1.83,0.56,0.216,,W,7+일
